State,Agency,Code,Name,Latitude (º),Longitude (º),Altitude (m),Start year,End year,Years,K,a,b,c,K_r,a_r,b_r,c_r,NSE_all18,R2_all18,RMSE_all18
SP,ANA,2244002,Queluz,-22.5333,-44.7667,500.0,1974.0,1984.0,10.0,2000.0,0.152,24.051,0.834,2100.482,0.19397227,15.503412,0.9431907,0.9735881082707173,0.9735881082707173,9.261266302149547
SP,ANA,2244015,Campos de Cunha,-22.91666667,-44.8167,1020.0,1974.0,1984.0,10.0,1999.897,0.138,13.449,0.925,1185.3516,0.23143291,3.4035738,0.86082065,0.6019966244793479,0.6019966244793479,32.64557073119102
SP,ANA,2245012,São Bento do Sapucai (Fazenda Est.),-22.68333333,-45.75,940.0,1974.0,1984.0,10.0,629.16,0.113,5.0,0.704,1028.4844,0.19435354,13.68194,0.8509215,0.9717965942121837,0.9717965942121837,6.543501653915992
SP,ANA,2245050,São Francisco Xavier,-22.9167,-45.9667,730.0,1974.0,1984.0,10.0,1326.828,0.104,13.697,0.8,976.4987,0.16580537,20.184214,0.8628776,0.6256940724998611,0.6256940724998611,27.986648275174637
SP,ANA,2246024,Arcadas,-22.7167,-46.8333,660.0,1974.0,1991.0,17.0,2000.0,0.142,20.721,0.848,2655.7349,0.1715845,23.66451,0.96342856,0.9627730906412858,0.9627730906412858,10.848868077342022
SP,ANA,2246095,Pedra Bela,-22.8,-46.45,1090.0,1974.0,1992.0,18.0,2065.3,0.1467,16.7,0.8878,1853.1921,0.16467516,29.259842,0.91674155,0.7261968692473519,0.7261968692473519,29.74092491597379
SP,ANA,2247015,Grauna,-22.3,-47.75,610.0,1969.0,1994.0,25.0,3257.6,0.1754,31.0,0.9625,4637.301,0.1714187,39.232864,1.0454199,0.9583388474035038,0.9583388474035038,11.176886401560827
SP,ANA,2247031,Usina Ester,-22.6667,-47.2167,560.0,1970.0,1994.0,25.0,1811.9,0.1739,15.1,0.8801,1606.1537,0.15988292,8.129964,0.887679,0.992239994788097,0.992239994788097,5.1951525096615825
SP,ANA,2248023,Santa Maria da Serra,-22.5667,-48.15,470.0,1974.0,1991.0,17.0,2000.0,0.136,24.598,0.877,7943.434,0.13682666,66.13772,1.1079555,0.9061152987862335,0.9061152987862335,13.975026173697824
SP,ANA,2248048,Bairro Anhumas,-22.93333333,-48.3,540.0,1974.0,1984.0,10.0,1405.75,0.139,18.368,0.787,5946.0513,0.2135336,57.116478,1.0698792,0.958270090944214,0.958270090944214,10.39592003040671
SP,ANA,2249012,Bauru (PDV),-22.31666667,-49.03333333,540.0,1972.0,1996.0,24.0,1057.97,0.183,10.76,0.7881,4004.974,0.15958269,50.202076,1.032358,0.7149754773398052,0.7149754773398052,29.058770190851167
SP,ANA,2249014,Mundo Novo,-22.3167,-49.7667,660.0,1974.0,1989.0,15.0,576.243,0.148,5.0,0.611,3196.0095,0.15146567,37.27834,0.9835195,0.8188414483021484,0.8188414483021484,22.320401522356338
SP,ANA,2249024,Ubirajara,-22.5333,-49.65,550.0,1974.0,1991.0,17.0,1600.105,0.144,25.0,0.82,3106.6902,0.16371253,38.508057,0.9944859,0.9129733714802499,0.9129733714802499,13.477816030156161
SP,ANA,2249029,Águas de Santa Bárbara,-22.8833,-49.2333,560.0,1974.0,1991.0,17.0,822.899,0.145,11.156,0.772,2568.2068,0.17473923,24.922354,0.96930784,0.877968491671324,0.877968491671324,13.399231218175151
SP,ANA,2250011,Agropecuária Santo Antônio,-22.36666667,-50.38333333,500.0,1974.0,1984.0,10.0,1467.047,0.142,25.0,0.78,3091.1057,0.15736437,39.86119,0.9866722,0.8408336286446864,0.8408336286446864,19.134171275694687
SP,ANA,2251002,Marabá Paulista,-22.1,-51.9667,390.0,1974.0,1991.0,17.0,2000.0,0.146,23.925,0.856,1215.5358,0.1829758,50.17207,0.8501071,0.3271886511532818,0.3271886511532818,42.39784938463081
SP,ANA,2251010,Usina Laranja Doce,-22.25,-51.1667,430.0,1974.0,1991.0,17.0,2000.0,0.136,24.661,0.856,1477.9414,0.17118904,37.37452,0.8715293,0.6592229812437425,0.6592229812437425,28.673923162177957
SP,ANA,2251015,Fazenda Vista Bonita,-22.51666667,-51.81666667,300.0,1974.0,1984.0,10.0,1633.205,0.111,21.157,0.831,1392.2303,0.21407518,41.799232,0.8574905,0.8354711888804088,0.8354711888804088,17.568208249257893
SP,ANA,2252036,Fazenda Guana,-22.31666667,-52.65,240.0,1974.0,1991.0,17.0,1533.476,0.12,25.0,0.763,1362.1554,0.1770568,45.024044,0.86761075,0.3769536111002355,0.3769536111002355,38.87094415140512
SP,ANA,2345049,Ponte Nova,-23.56666667,-45.96666667,800.0,1974.0,1991.0,17.0,1838.304,0.132,20.919,0.861,1246.2589,0.14977384,10.753415,0.8508223,0.9824928632631611,0.9824928632631611,6.279489799161577
SP,ANA,2345053,Casa Grande,-23.63333333,-45.95,880.0,1974.0,1984.0,10.0,1194.852,0.124,20.373,0.756,1386.1835,0.15504546,11.506782,0.8553549,0.9578233642922086,0.9578233642922086,8.96518109259306
SP,ANA,2345059,Boraceia,-23.75,-45.85,5.0,1974.0,1984.0,10.0,582.081,0.113,12.978,0.624,1541.0841,0.1494263,12.117697,0.8607889,0.7035215407517068,0.7035215407517068,20.02945441222285
SP,ANA,2346003,Vinhedo,-23.0333,-46.9667,700.0,1974.0,1991.0,17.0,1999.873,0.151,23.164,0.856,3332.1274,0.1335249,26.06856,0.99669766,0.9487180939304564,0.9487180939304564,12.111330644300065
SP,ANA,2346004,Piracaia,-23.05,-46.35,820.0,1974.0,1990.0,16.0,1158.201,0.139,5.0,0.818,1540.3861,0.21204771,27.839922,0.9132321,0.7610911706487924,0.7610911706487924,27.560395709698973
SP,ANA,2346015,Rio Acima,-23.2167,-46.6667,800.0,1974.0,1993.0,19.0,2144.7,0.1566,19.0,0.9165,2809.2188,0.18296905,31.296213,0.9858759,0.943714262861827,0.943714262861827,12.373321842039287
SP,ANA,2346021,Franco da Rocha (Hosp. Juqueri),-23.3333,-46.6833,740.0,1975.0,1993.0,18.0,2034.4,0.1516,18.0,0.8944,2863.0085,0.16635822,31.147432,0.9860745,0.8969710768939748,0.8969710768939748,17.277631277983428
SP,ANA,2346044,Ponte Pequena,-23.51666667,-46.65,720.0,1974.0,1984.0,10.0,2000.0,0.108,20.206,0.838,3540.5078,0.15609275,30.117298,0.98510504,0.986545499037164,0.986545499037164,6.072532206277492
SP,ANA,2346049,Fazenda Santo Angelo,-23.58333333,-46.23333333,750.0,1974.0,1992.0,18.0,919.028,0.147,6.853,0.752,2082.6633,0.12602803,21.421566,0.9241194,0.9037634292707355,0.9037634292707355,16.231152296325703
SP,ANA,2346051,Vila Prosperidade (GM),-23.61666667,-46.55,730.0,1974.0,1991.0,17.0,2000.0,0.128,22.469,0.849,3289.066,0.15415083,28.778597,0.97434485,0.9947181690746685,0.9947181690746685,3.7282144928879846
SP,ANA,2346052,Cachoeira da Graça,-23.65,-46.95,880.0,1974.0,1991.0,17.0,1999.91,0.197,17.527,0.894,3817.0676,0.16611218,32.768177,1.0146178,0.8959865785729245,0.8959865785729245,20.4392246512403
SP,ANA,2346055,Mauá,-23.6667,-46.4833,780.0,1974.0,1996.0,22.0,2093.1,0.1639,26.5,0.8942,2964.5686,0.14785168,27.500612,0.9635562,0.9982754180121112,0.9982754180121112,1.9784766071042748
SP,ANA,2346066,Usina Itatinga,-23.7667,-46.1167,10.0,1974.0,1984.0,10.0,913.343,0.138,25.0,0.615,3189.3704,0.1691779,22.924341,0.93447924,0.8695047347273768,0.8695047347273768,18.845423000172506
SP,ANA,2346067,Campo Grande,-23.7667,-46.35,760.0,1974.0,1984.0,10.0,577.176,0.163,5.0,0.602,3281.3884,0.18329266,23.397266,0.94613236,0.9126627594300528,0.9126627594300528,16.81606550528448
SP,ANA,2346068,Recalque ABC,-23.75,-46.5333,840.0,1974.0,1984.0,10.0,1535.589,0.127,17.996,0.843,3095.3284,0.1485875,28.387222,0.97408396,0.9888214370219225,0.9888214370219225,4.6984005095844275
SP,ANA,2346070,Mombaca,-23.7667,-46.8333,790.0,1974.0,1991.0,17.0,2000.0,0.153,20.035,0.855,3899.793,0.15807702,35.2027,1.014177,0.898346363273873,0.898346363273873,18.487554518608274
SP,ANA,2346076,Piacaguera (EFSJ),-23.8667,-46.3833,5.0,1974.0,1984.0,10.0,1231.232,0.125,25.0,0.689,3858.3774,0.21884696,23.29991,0.9478564,-0.16248121837430163,-0.16248121837430163,56.18528412169648
SP,ANA,2346079,Curva da Onça,-23.88333333,-46.48333333,500.0,1974.0,1984.0,10.0,599.148,0.166,5.702,0.589,4070.701,0.2328129,24.118229,0.9550832,0.24057734620336146,0.24057734620336146,52.91266265847451
SP,ANA,2346168,Pilões,-23.9,-46.5,104.0,1974.0,1984.0,10.0,613.854,0.136,10.342,0.594,4443.7144,0.18248479,29.391851,0.96424073,0.36386617476232597,0.36386617476232597,38.98387267663283
SP,ANA,2346353,Cidade Universitária,-23.5667,-46.7333,790.0,1974.0,1984.0,10.0,1646.12,0.128,15.722,0.856,3738.5342,0.18112618,30.606258,0.9944359,0.9170021456797981,0.9170021456797981,13.968796763061079
SP,ANA,2347004,Elias Fausto,-23.0333,-47.3667,580.0,1974.0,1984.0,10.0,1164.95,0.123,14.507,0.815,6188.775,0.2029032,33.451187,1.0847708,-0.06347097254842882,-0.06347097254842882,41.16581202469889
SP,ANA,2347006,Pereiras,-23.0667,-47.9667,510.0,1974.0,1984.0,10.0,1382.363,0.152,11.96,0.813,6323.954,0.1856089,62.74074,1.0949348,0.7595752538224871,0.7595752538224871,27.77554615455043
SP,ANA,2347020,Fazenda Pinhal,-23.26666667,-47.11666667,750.0,1974.0,1984.0,10.0,516.072,0.104,5.004,0.632,4782.546,0.19835144,35.949062,1.0542018,0.5767626138683477,0.5767626138683477,24.700439386315583
SP,ANA,2347021,Boituva,-23.2833,-47.6667,630.0,1974.0,1984.0,10.0,1999.559,0.186,17.789,0.881,5880.011,0.18409242,41.425,1.0792352,0.9422832430752996,0.9422832430752996,15.174422227206637
SP,ANA,2347024,Pirapitingui,-23.33333333,-47.33333333,640.0,1974.0,1984.0,10.0,1868.668,0.121,25.0,0.827,4807.6235,0.15267679,37.685566,1.0669278,0.9491524949138308,0.9491524949138308,10.81870393091919
SP,ANA,2347042,Salto de Pirapora,-23.65,-47.5667,590.0,1974.0,1984.0,10.0,761.717,0.138,8.919,0.671,4294.849,0.17528047,38.93806,1.0449668,0.9344672612208753,0.9344672612208753,12.880913876415612
SP,ANA,2347043,Ibiuna,-23.65,-47.2167,880.0,1974.0,1984.0,11.0,953.1,0.1761,11.5,0.7912,5094.096,0.17867076,41.852055,1.0564554,0.9784362713322624,0.9784362713322624,6.8032716735300145
SP,ANA,2347049,Usina Batista,-23.8333,-47.65,710.0,1974.0,1984.0,10.0,1985.607,0.143,24.251,0.857,4365.168,0.19263127,39.18463,1.034641,0.9885295194396962,0.9885295194396962,5.380976771007063
SP,ANA,2347051,Juquitiba,-23.9333,-47.0667,680.0,1974.0,1993.0,19.0,938.2,0.2007,14.6,0.7582,5932.1943,0.18629158,55.219597,1.0794393,0.9322764496383373,0.9322764496383373,13.357017885064646
SP,ANA,2347053,Tapiraí,-23.9667,-47.5,870.0,1974.0,1991.0,17.0,940.296,0.118,13.848,0.739,4893.4795,0.21543872,39.571888,1.0352889,0.516044116575302,0.516044116575302,28.69904698169399
SP,ANA,2348008,Avaré,-23.1,-48.9167,780.0,,,10.0,1964.22,0.25,21.0,0.91,2321.2095,0.1879378,27.557102,0.93966556,0.8501868488514321,0.8501868488514321,25.643755741293834
SP,ANA,2348014,Guarei,-23.3667,-48.1833,620.0,1974.0,1984.0,10.0,1358.1,0.116,15.474,0.809,4350.2407,0.1964162,45.85749,1.0373312,0.9654628348182525,0.9654628348182525,8.398084288333585
SP,ANA,2348018,Campo do Paiol,-23.3833,-48.0333,640.0,1974.0,1984.0,10.0,500.0,0.096,5.077,0.598,4799.1836,0.19321474,46.78788,1.0467826,0.9064885139846751,0.9064885139846751,11.998830680773711
SP,ANA,2348027,Buri,-23.8,-48.5833,580.0,1974.0,1984.0,10.0,2000.0,0.103,16.252,0.9,2813.767,0.23330468,31.918493,0.9716251,0.8337396673713371,0.8337396673713371,18.756137306175674
SP,ANA,2349010,Timburi,-23.2,-49.6167,720.0,1973.0,1984.0,11.0,1763.6,0.1692,17.1,0.8631,2769.2346,0.15952042,28.467104,0.96998763,0.9040871891371208,0.9040871891371208,17.54707054437901
SP,ANA,2349022,Mosteiro Itaporanga,-23.7,-49.48333333,560.0,1974.0,1984.0,10.0,1991.073,0.127,24.999,0.82,2893.3557,0.15881468,29.103142,0.96838737,0.9207131175796492,0.9207131175796492,15.071257508676416
SP,ANA,2446003,Itanhaém,-24.1833,-46.8,3.0,1974.0,1984.0,10.0,500.02,0.155,16.91,0.525,7577.212,0.18655014,56.26815,1.0495844,0.8783771562139991,0.8783771562139991,16.133333003633577
SP,ANA,2447003,Ilha dos Paulistas,-24.06666667,-47.01666667,700.0,1975.0,1991.0,16.0,1215.568,0.166,25.0,0.709,6761.264,0.18800999,58.607834,1.0853691,0.8545900945360911,0.8545900945360911,21.262276248225636
SP,ANA,2447012,Ribeirão da Serra,-24.28333333,-47.95,30.0,1974.0,1992.0,18.0,1999.51,0.16,25.0,0.824,3668.8394,0.19022785,35.556393,0.9913807,0.950441331109645,0.950441331109645,13.27757140977122
SP,ANA,2447027,Jurumirim,-24.5,-47.7333,10.0,1974.0,1984.0,10.0,1466.107,0.133,25.0,0.747,2837.9136,0.17939575,31.433165,0.94367987,0.9712273044518451,0.9712273044518451,8.845951163953174
SP,ANA,2447033,Momuna,-24.7,-47.66666667,5.0,1975.0,1991.0,16.0,745.325,0.17,25.0,0.558,2684.1812,0.22403002,28.814732,0.92081416,0.9283855750478436,0.9283855750478436,15.564878379606979
SP,ANA,2447040,Itapitangui,-24.93333333,-47.95,7.0,1975.0,1992.0,17.0,668.325,0.186,10.358,0.628,2411.1487,0.1804608,28.941938,0.9128839,0.9405229342289148,0.9405229342289148,14.11450228273564
SP,ANA,2448006,Barreiro,-24.1667,-48.3333,750.0,1974.0,1984.0,10.0,1662.659,0.129,19.72,0.87,1976.846,0.20622334,23.47487,0.90994465,0.8556091119211835,0.8556091119211835,16.089392109695044
SP,ANA,2448014,Eldorado,-24.5167,-48.1,20.0,1949.0,1997.0,48.0,3543.4,0.1908,37.9,0.9604,2332.0938,0.16399029,27.87727,0.9292008,0.9073813932040928,0.9073813932040928,17.028053614639756
SP,ANA,2448015,Barra dos Pilões,-24.55,-48.4333,80.0,1975.0,1991.0,16.0,1939.411,0.128,25.0,0.848,2292.3384,0.169705,29.659588,0.9372373,0.9533704309381865,0.9533704309381865,10.219738916509598
SP,ANA,2448029,Faxinal,-24.8833,-48.3,840.0,1978.0,1991.0,13.0,1999.359,0.127,23.88,0.888,1989.3044,0.14775428,30.876934,0.93382543,0.8793647427015097,0.8793647427015097,14.981072220216628
SP,ANA,2449002,Itararé,-24.1167,-49.333,760.0,1974.0,1984.0,10.0,1439.516,0.164,5.0,0.869,3515.86,0.18490729,31.169037,0.9848969,0.9443285969472431,0.9443285969472431,15.542979142680778
SP,ANA,2449015,Barra do Chapeu,-24.4667,-49.0167,770.0,1975.0,1992.0,17.0,2000.0,0.17,23.241,0.888,3882.2288,0.17561589,38.77274,1.0152053,0.974876575134819,0.974876575134819,8.090237129182823
SP,ANA,2548069,Rio Pardinho,-25.0608,-48.5583,600.0,1975.0,1992.0,17.0,1819.733,0.134,25.0,0.843,2639.5088,0.16516376,34.148952,0.9463729,0.9746205209483335,0.9746205209483335,7.355955274809697
SP,-,-,Lins,-21.68333333,-49.75,426.0,,,13.0,1084.98,0.29,17.0,0.86,2318.3933,0.17932634,32.303303,0.95517987,0.8349415109980121,0.8349415109980121,22.941152675941538
SP,-,-,Santos,-23.93333333,-46.31666667,4.0,,,29.0,748.69,0.27,10.0,0.66,4144.771,0.2033096,23.453636,0.9502234,0.9371649950995468,0.9371649950995468,20.731650097384023
SP,-,-,São Carlos,-22.01666667,-47.95,856.0,,,11.0,2081.48,0.21,23.0,0.88,3520.1396,0.20878889,37.64784,0.99607635,0.9205337557075243,0.9205337557075243,18.00912980013167
SP,DAEE-SP,-,Andradina,-20.87055556,-51.35388889,370.0,1974.0,1984.0,10.0,1844.723,0.126,25.0,0.829,945.998,0.15763307,5.0738897,0.81940293,0.9475686469410061,0.9475686469410061,10.956990048060288
SP,DAEE-SP,-,Botucatu,-22.95,-48.42166667,912.0,1974.0,1984.0,10.0,1280.215,0.113,25.0,0.718,6092.006,0.19796231,60.175755,1.072937,0.921180975503243,0.921180975503243,13.188167690630568
SP,DAEE-SP,-,Bragança Paulista,-22.93333333,-46.52472222,800.0,1974.0,1991.0,17.0,2000.0,0.151,19.787,0.904,2574.0286,0.16367105,32.582756,0.95505625,0.9491196231110413,0.9491196231110413,11.010728182053406
SP,DAEE-SP,-,Paraíso,-20.98361111,-48.75972222,598.0,1975.0,1991.0,16.0,816.959,0.127,7.139,0.697,894.5589,0.16587164,5.190222,0.81568485,0.9500726082079082,0.9500726082079082,11.300217382993049
SP,DAEE-SP,-,Piracicaba,-22.70805556,-47.6175,571.0,1979.0,1991.0,12.0,1773.932,0.173,24.999,0.798,2215.2996,0.18978888,16.771042,0.9434949,0.9537583312727776,0.9537583312727776,13.105299717211029
SP,DAEE-SP,-,Salto Grande,-22.87388889,-49.98111111,420.0,1974.0,1984.0,10.0,2000.0,0.132,21.831,0.88,3147.872,0.20684429,37.56135,0.9944815,0.9739160636107943,0.9739160636107943,7.638537631908607
SP,DAEE-SP,-,São José do Rio Pardo,-21.57111111,-46.87805556,350.0,1974.0,1984.0,10.0,701.377,0.119,11.497,0.642,1333.6179,0.1767684,14.20929,0.86263937,0.9684556928412997,0.9684556928412997,7.869500395664986
SP,DAEE-SP,-,Socorro,-22.57527778,-46.50444444,740.0,1975.0,1987.0,12.0,1900.574,0.166,25.0,0.849,2349.0476,0.16697939,30.74428,0.9381272,0.8869966039627802,0.8869966039627802,17.80731397810959
TO,ANA,1249000,Alvorada,-12.4836,-49.1244,293.0,1989.0,1999.0,11.0,9989.56,0.211,56.638,1.087,2114.0884,0.18031761,24.5258,0.9528648,0.5288861868476396,0.5288861868476396,51.867718829938944
TO,ANA,1146000,Dianópolis,-11.6253,-46.8106,679.0,1990.0,1999.0,10.0,4642.242,0.162,35.878,1.051,1441.8306,0.14110938,19.876905,0.9037851,0.7963230878771661,0.7963230878771661,21.66098878950571
TO,ANA,1149001,Formoso do Araguaia,-11.7972,-49.525,247.0,1989.0,1999.0,11.0,8740.42,0.176,54.663,1.078,2671.2725,0.16937226,22.857805,0.9815011,0.847384772652567,0.847384772652567,24.181828968465293
TO,ANA,848001,Guarai,-8.8319,-48.8172,279.0,1990.0,1999.0,10.0,8650.36,0.178,41.365,1.098,2867.799,0.12687945,44.058388,0.9798814,0.2691072701316348,0.2691072701316348,60.611040834523024
TO,ANA,948000,Miracema do Tocantins,-9.5642,-48.3875,210.0,1990.0,1999.0,10.0,5958.095,0.173,35.298,1.043,3692.993,0.13910846,54.83942,1.0195154,0.30316369723889136,0.30316369723889136,55.86281842262769
TO,ANA,1249002,Projeto Rio Formoso,-11.8394,-49.7717,196.0,1989.0,1999.0,11.0,8950.25,0.194,71.072,1.027,2938.5027,0.17348838,23.007362,0.9837325,0.8011195312598784,0.8011195312598784,30.348821034523805
TO,ANA,647000,Tocantinópolis,-6.2886,-47.3919,126.0,1988.0,1999.0,11.0,9862.0,0.187,69.638,1.072,5369.5815,0.17513116,46.808136,1.068423,0.7859665889023714,0.7859665889023714,28.221993941200903
TO,ANA,848003,Tupiratins,-8.3992,-48.1303,192.0,1989.0,1999.0,10.0,2300.09,0.155,31.686,0.869,2028.5848,0.1474211,32.77255,0.9351502,0.6788141020699434,0.6788141020699434,28.542104881732424
