station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,500,5,329.38088470765894,1362.4829994096274,313.64968723637236,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,313.64968723637236
standard_row256,standard,Standard,256,1652001,Ponte Branca,-16.7664,-52.8372,500,2880,1.3852065743613227,5.686812165744449,310.5389240132987,10828.492,0.086,47.69,1.19,1037.47802734375,0.17465385794639587,4.947380065917969,0.7897071242332458,310.5389240132987
standard_row256,standard,Standard,256,1652001,Ponte Branca,-16.7664,-52.8372,2,10080,0.1967429523808529,0.8069104944402041,310.1343833034463,10828.492,0.086,47.69,1.19,1037.47802734375,0.17465385794639587,4.947380065917969,0.7897071242332458,310.1343833034463
standard_row248,standard,Standard,248,956000,Alta Floresta,-9.8703,-56.1022,500,2880,2.260497197716425,9.177538398605018,305.9964510407821,4766.289,0.098,29.239,1.036,3888.23291015625,0.22853803634643555,24.596786499023438,0.9366915822029114,305.9964510407821
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,500,480,7.3844956829197095,29.8861465244021,304.7147944514148,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,304.7147944514148
standard_row252,standard,Standard,252,1454000,Paranatinga,-14.4178,-54.04939999,10,10080,0.2612225000990257,1.0546877364514713,303.750724402245,9895.483,0.124,46.84,1.174,1595.35986328125,0.1899460256099701,10.231026649475098,0.8415994048118591,303.750724402245
standard_row258,standard,Standard,258,1654000,Rondonópolis,-16.4711,-54.6561,500,2880,1.2919159686189554,5.109109159822191,295.46760655677747,14615.726,0.207,39.234,1.331,1560.6866455078125,0.1706957370042801,17.966697692871094,0.8508358597755432,295.46760655677747
standard_row154,standard,Standard,154,1943002,Conceição do Mato Dentro (ANEEL),-19.0167,-43.4442,10,10080,0.20693836687006256,0.8160229947275626,294.33141716052427,9459.772,0.23,34.548,1.221,2301.668701171875,0.15907706320285797,23.045703887939453,0.9013510942459106,294.33141716052427
disaggregation_row62,disaggregation,Disaggregation,62,,,-17.8308,-54.31309999,500,10,306.6090060318583,1198.6232418458997,290.92890889230966,5690.78,0.163,32.38,1.05,2044.4697265625,0.25006216764450073,0.3006170094013214,0.8952919244766235,290.92890889230966
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,2,360,3.0340045141557352,11.724104437436296,286.42343420173626,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,286.42343420173626
standard_row252,standard,Standard,252,1454000,Paranatinga,-14.4178,-54.04939999,5,10080,0.23970818424795054,0.9245798938926311,285.7106075845369,9895.483,0.124,46.84,1.174,1595.35986328125,0.1899460256099701,10.231026649475098,0.8415994048118591,285.7106075845369
disaggregation_row62,disaggregation,Disaggregation,62,,,-17.8308,-54.31309999,2,5,142.22253782100933,546.2271686691013,284.0651257092192,5690.78,0.163,32.38,1.05,2044.4697265625,0.25006216764450073,0.3006170094013214,0.8952919244766235,284.0651257092192
standard_row248,standard,Standard,248,956000,Alta Floresta,-9.8703,-56.1022,500,1440,4.587453301199856,17.42882472993631,279.9237525835472,4766.289,0.098,29.239,1.036,3888.23291015625,0.22853803634643555,24.596786499023438,0.9366915822029114,279.9237525835472
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,5,360,3.7389232004342023,14.202457112218417,279.8542080396056,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,279.8542080396056
