city_label,integrated_absolute_bias
Santa Rita de Cassia (Bahia),177.58333333333331
Tartarugalzinho (Amapa),177.5
Paramirim (Bahia),177.45833333333334
Santa Maria Madalena (Rio de Janeiro),177.375
Sao Joao dos Patos (Maranhao),177.375
Pentecoste (Ceara),177.25
Minas do Leao (Rio Grande do Sul),177.125
Correia Pinto (Santa Catarina),177.125
Santo Antonio do Leverger (Mato Grosso),177.08333333333331
Icara (Santa Catarina),177.0
Cotegipe (Bahia),176.875
Tiradentes do Sul (Rio Grande do Sul),176.79166666666666
Sao Cristovao do Sul (Santa Catarina),176.66666666666669
Ponte Alta do Norte (Santa Catarina),176.66666666666669
Portel (Para),176.625
Sucupira (Tocantins),176.58333333333334
Sao Martinho (Santa Catarina),176.58333333333334
Ponte Alta (Santa Catarina),176.5
America Dourada (Bahia),176.5
Paracuru (Ceara),176.375
Grao Para (Santa Catarina),176.375
Itapecerica (Minas Gerais),176.16666666666669
Ibiquera (Bahia),176.16666666666669
Cidelandia (Maranhao),176.16666666666666
Araguatins (Tocantins),176.16666666666666
Sao Miguel da Baixa Grande (Piaui),176.125
Jeronimo Monteiro (Espirito Santo),176.04166666666669
Jardim do Mulato (Piaui),176.0
Santa Rosa de Goias (Goias),175.95833333333331
Canarana (Bahia),175.91666666666669
Sobradinho (Bahia),175.75
Sombrio (Santa Catarina),175.66666666666666
Santa Isabel (Sao Paulo),175.625
Igreja Nova (Alagoas),175.58333333333331
Felisburgo (Minas Gerais),175.54166666666669
Itatira (Ceara),175.5
Prata do Piaui (Piaui),175.45833333333334
Jiquirica (Bahia),175.20833333333331
Bom Jardim da Serra (Santa Catarina),175.08333333333331
Guaraquecaba (Parana),174.91666666666669
Araguana (Tocantins),174.91666666666666
Sao Francisco de Assis do Piaui (Piaui),174.83333333333331
Poxoreu (Mato Grosso),174.79166666666669
Herval dOeste (Santa Catarina),174.70833333333331
Otacilio Costa (Santa Catarina),174.625
Taio (Santa Catarina),174.5
Nova Porteirinha (Minas Gerais),174.45833333333334
Braco do Norte (Santa Catarina),174.33333333333331
Imarui (Santa Catarina),174.29166666666669
Parai (Rio Grande do Sul),174.125
Aguanil (Minas Gerais),173.79166666666666
Nova Brasilandia DOeste (Rondonia),173.70833333333331
Teresopolis (Rio de Janeiro),173.45833333333331
Ibicuitinga (Ceara),173.45833333333331
Banabuiu (Ceara),173.45833333333331
Novo Acordo (Tocantins),173.375
Silvianopolis (Minas Gerais),173.29166666666666
Ipiranga do Norte (Mato Grosso),173.16666666666669
Heliodora (Minas Gerais),173.125
Cipo (Bahia),173.08333333333331
Barra do Guarita (Rio Grande do Sul),172.91666666666669
Vista Alegre (Rio Grande do Sul),172.91666666666669
Valenca (Rio de Janeiro),172.54166666666669
Tabocas do Brejo Velho (Bahia),172.54166666666669
Ibiam (Santa Catarina),172.375
Lizarda (Tocantins),172.29166666666669
Vista Gaucha (Rio Grande do Sul),172.29166666666669
Comendador Levy Gasparian (Rio de Janeiro),172.29166666666669
Pinheirinho do Vale (Rio Grande do Sul),172.29166666666669
Sao Joao da Ponte (Minas Gerais),172.125
Iconha (Espirito Santo),172.04166666666666
Trindade (Goias),171.79166666666669
Jauru (Mato Grosso),171.75
Morro da Fumaca (Santa Catarina),171.66666666666666
Lagoa Grande (Pernambuco),171.58333333333331
Novo Santo Antonio (Piaui),171.54166666666666
Amarante do Maranhao (Maranhao),171.54166666666666
Elesbao Veloso (Piaui),171.25
Euclides da Cunha (Bahia),171.16666666666669
Sao Goncalo do Amarante (Ceara),171.16666666666669
Sao Sebastiao da Bela Vista (Minas Gerais),171.08333333333331
Curitibanos (Santa Catarina),171.04166666666669
Vidal Ramos (Santa Catarina),171.04166666666669
Bias Fortes (Minas Gerais),171.0
Santo Antonio de Jesus (Bahia),170.79166666666669
Candiota (Rio Grande do Sul),170.75
Pedra Azul (Minas Gerais),170.70833333333331
Pedras Grandes (Santa Catarina),170.66666666666666
Italva (Rio de Janeiro),170.33333333333334
Cruzaltense (Rio Grande do Sul),170.33333333333331
Independencia (Ceara),170.16666666666669
Imbituba (Santa Catarina),170.125
Carlinda (Mato Grosso),170.125
Urupema (Santa Catarina),170.08333333333331
Palmeira (Santa Catarina),170.04166666666669
Lauro de Freitas (Bahia),170.04166666666669
Lagarto (Sergipe),169.83333333333331
Cristopolis (Bahia),169.79166666666669
Serrolandia (Bahia),169.79166666666666
Aquiraz (Ceara),169.75
Sao Pedro do Sul (Rio Grande do Sul),169.75
Manoel Emidio (Piaui),169.70833333333334
Sideropolis (Santa Catarina),169.5
Butia (Rio Grande do Sul),169.5
Lagoa dos Patos (Rio Grande do Sul),169.45833333333334
Ponta de Pedras (Para),169.41666666666666
Porteirinha (Minas Gerais),169.41666666666666
Joao Lisboa (Maranhao),169.33333333333334
Sao Gabriel da Cachoeira (Amazonas),169.33333333333334
Lajedinho (Bahia),169.33333333333331
Figueiropolis (Tocantins),169.29166666666666
Erico Cardoso (Bahia),169.25
Pedro Afonso (Tocantins),169.20833333333331
Guabiju (Rio Grande do Sul),169.125
Frei Rogerio (Santa Catarina),169.0
Bom Jardim (Rio de Janeiro),168.875
Monte Siao (Minas Gerais),168.83333333333334
Jatoba (Maranhao),168.83333333333331
Pinhalzinho (Sao Paulo),168.79166666666666
Nazare Paulista (Sao Paulo),168.75
Campo Belo do Sul (Santa Catarina),168.70833333333331
Apiuna (Santa Catarina),168.70833333333331
Primavera do Leste (Mato Grosso),168.625
Alto Paraguai (Mato Grosso),168.625
Dom Macedo Costa (Bahia),168.625
Lebon Regis (Santa Catarina),168.58333333333334
Cerro Negro (Santa Catarina),168.58333333333331
Esplanada (Bahia),168.54166666666669
Campina das Missoes (Rio Grande do Sul),168.54166666666669
Doutor Pedrinho (Santa Catarina),168.54166666666669
Aragominas (Tocantins),168.45833333333334
Monte Santo do Tocantins (Tocantins),168.41666666666666
Poco Verde (Sergipe),168.33333333333334
Paty do Alferes (Rio de Janeiro),168.29166666666666
Sao Jose de Uba (Rio de Janeiro),168.25
Sangao (Santa Catarina),168.16666666666666
Sao Jose do Cerrito (Santa Catarina),168.08333333333331
Balneario Pinhal (Rio Grande do Sul),168.08333333333331
Piuma (Espirito Santo),168.04166666666666
Floresta do Araguaia (Para),168.0
Anisio de Abreu (Piaui),168.0
Presidente Castello Branco (Santa Catarina),168.0
Lagoao (Rio Grande do Sul),167.91666666666669
Fontoura Xavier (Rio Grande do Sul),167.91666666666669
Camacari (Bahia),167.875
Itapiranga (Amazonas),167.83333333333331
Gurupa (Para),167.79166666666669
Varzea do Poco (Bahia),167.79166666666666
Painel (Santa Catarina),167.75
Natividade (Rio de Janeiro),167.75
Nova Mutum (Mato Grosso),167.70833333333334
Quixabeira (Bahia),167.70833333333331
Jaguarari (Bahia),167.625
Mata de Sao Joao (Bahia),167.58333333333331
Palmitinho (Rio Grande do Sul),167.54166666666669
Oriximina (Para),167.5
Passa Sete (Rio Grande do Sul),167.375
Ipuiuna (Minas Gerais),167.29166666666666
Itanagra (Bahia),167.29166666666666
Cardeal da Silva (Bahia),167.25
Buritizeiro (Minas Gerais),167.08333333333334
Fraiburgo (Santa Catarina),167.08333333333334
Piraque (Tocantins),167.0
Tenente Portela (Rio Grande do Sul),166.91666666666669
Quevedos (Rio Grande do Sul),166.875
Areal (Rio de Janeiro),166.875
Aracas (Bahia),166.875
Entre Rios (Bahia),166.66666666666669
Erval Velho (Santa Catarina),166.58333333333331
Monte Santo (Bahia),166.58333333333331
Lacerdopolis (Santa Catarina),166.58333333333331
Sao Joao da Canabrava (Piaui),166.54166666666669
Varre-Sai (Rio de Janeiro),166.54166666666666
Itapiuna (Ceara),166.54166666666666
Guanambi (Bahia),166.45833333333331
Peixoto de Azevedo (Mato Grosso),166.33333333333334
Riacho dos Machados (Minas Gerais),166.33333333333331
Agua Boa (Mato Grosso),166.25
Trajano de Moraes (Rio de Janeiro),166.20833333333331
Jutai (Amazonas),166.20833333333331
Simoes Filho (Bahia),166.20833333333331
Carlos Chagas (Minas Gerais),165.79166666666669
Carmopolis de Minas (Minas Gerais),165.79166666666666
Varginha (Minas Gerais),165.70833333333331
Salvaterra (Para),165.66666666666669
Oliveira (Minas Gerais),165.625
Cocal do Sul (Santa Catarina),165.625
Tres Passos (Rio Grande do Sul),165.54166666666669
Criciuma (Santa Catarina),165.5
Anama (Amazonas),165.5
Anajas (Para),165.41666666666666
Rio Fortuna (Santa Catarina),165.33333333333331
Presidente Dutra (Bahia),165.25
Mariana Pimentel (Rio Grande do Sul),165.20833333333334
Alto Boa Vista (Mato Grosso),165.16666666666669
Eloi Mendes (Minas Gerais),165.16666666666669
Frederico Westphalen (Rio Grande do Sul),165.16666666666666
Salvador (Bahia),165.125
Gramado dos Loureiros (Rio Grande do Sul),165.08333333333331
Pavussu (Piaui),165.04166666666666
Anitapolis (Santa Catarina),165.0
Paraipaba (Ceara),165.0
Umirim (Ceara),165.0
Uruburetama (Ceara),165.0
Tururu (Ceara),165.0
Itatim (Bahia),165.0
Barbalha (Ceara),164.91666666666669
Santa Cecilia (Santa Catarina),164.91666666666669
Bocaiuva do Sul (Parana),164.875
Silveira Martins (Rio Grande do Sul),164.5
Barra do Ribeiro (Rio Grande do Sul),164.45833333333331
Nova Ubirata (Mato Grosso),164.41666666666666
Sao Felix do Piaui (Piaui),164.25
Buritirana (Maranhao),164.25
Madalena (Ceara),164.25
Boa Viagem (Ceara),164.25
Aveiro (Para),164.16666666666666
Sao Domingos do Azeitao (Maranhao),164.125
Lavras (Minas Gerais),164.125
Esmeralda (Rio Grande do Sul),164.0
Sao Joao do Piaui (Piaui),163.875
Chapada dos Guimaraes (Mato Grosso),163.75
Fronteira dos Vales (Minas Gerais),163.70833333333331
Serra Preta (Bahia),163.625
Buritirama (Bahia),163.58333333333334
Caracarai (Roraima),163.5
Pinhais (Parana),163.45833333333334
Aramari (Bahia),163.41666666666669
Ouricangas (Bahia),163.41666666666669
Pojuca (Bahia),163.375
Dias dAvila (Bahia),163.20833333333331
Atilio Vivacqua (Espirito Santo),163.16666666666669
Quatro Irmaos (Rio Grande do Sul),163.125
Leoberto Leal (Santa Catarina),163.125
Ouro Fino (Minas Gerais),163.08333333333331
Congonhal (Minas Gerais),163.04166666666666
Nova Ipixuna (Para),163.0
Catu (Bahia),163.0
Boa Vista do Tupim (Bahia),162.875
Cocal (Piaui),162.875
Porto da Folha (Sergipe),162.79166666666666
Palmas (Tocantins),162.75
Ubaira (Bahia),162.70833333333331
Quatipuru (Para),162.70833333333331
Xambioa (Tocantins),162.70833333333331
Capim Grosso (Bahia),162.66666666666669
Ararangua (Santa Catarina),162.66666666666669
Belo Monte (Alagoas),162.625
Muqui (Espirito Santo),162.5
Rio Rufino (Santa Catarina),162.41666666666666
Paulo Lopes (Santa Catarina),162.33333333333331
Caninde de Sao Francisco (Sergipe),162.20833333333334
Trombas (Goias),162.20833333333334
Goiandira (Goias),162.20833333333331
Mangaratiba (Rio de Janeiro),162.20833333333331
Garopaba (Santa Catarina),162.16666666666666
Sobradinho (Rio Grande do Sul),162.08333333333331
Rio Pardo (Rio Grande do Sul),162.04166666666669
Campo Novo de Rondonia (Rondonia),162.04166666666666
Dom Basilio (Bahia),162.0
Candido Godoi (Rio Grande do Sul),162.0
Jacutinga (Rio Grande do Sul),161.95833333333334
Segredo (Rio Grande do Sul),161.91666666666669
Bocaina do Sul (Santa Catarina),161.91666666666666
Treviso (Santa Catarina),161.875
Campo Verde (Mato Grosso),161.875
Campinas do Piaui (Piaui),161.875
Sao Domingos do Maranhao (Maranhao),161.83333333333331
Cabixi (Rondonia),161.83333333333331
Vargem (Sao Paulo),161.83333333333331
Mandirituba (Parana),161.79166666666669
Coruripe (Alagoas),161.79166666666669
Quitandinha (Parana),161.70833333333331
Registro (Sao Paulo),161.70833333333331
Sebastiao Leal (Piaui),161.58333333333334
Caninde (Ceara),161.54166666666669
Vera Cruz (Bahia),161.54166666666669
Canto do Buriti (Piaui),161.45833333333331
Campo Formoso (Bahia),161.33333333333334
Regeneracao (Piaui),161.20833333333331
Brasileira (Piaui),161.16666666666669
Abaira (Bahia),161.16666666666669
Poco Redondo (Sergipe),161.16666666666666
Berizal (Minas Gerais),161.125
Sao Joao da Serra (Piaui),161.125
Piripiri (Piaui),161.08333333333331
Goianesia do Para (Para),160.70833333333334
Marechal Floriano (Espirito Santo),160.66666666666669
Sao Martinho da Serra (Rio Grande do Sul),160.5
Sao Jeronimo (Rio Grande do Sul),160.45833333333331
Cananeia (Sao Paulo),160.29166666666669
Fazenda Rio Grande (Parana),160.29166666666669
Morro Cabeca no Tempo (Piaui),160.25
Marcolandia (Piaui),160.20833333333334
Ibarama (Rio Grande do Sul),160.20833333333334
Santa Cruz da Vitoria (Bahia),160.0
Brazabrantes (Goias),159.91666666666666
Ribeira do Piaui (Piaui),159.83333333333331
Dona Francisca (Rio Grande do Sul),159.83333333333331
Janauba (Minas Gerais),159.75
Socorro (Sao Paulo),159.75
Sao Jose da Vitoria (Bahia),159.70833333333334
Sao Joao de Pirabas (Para),159.70833333333331
Barros Cassal (Rio Grande do Sul),159.625
Nova Lacerda (Mato Grosso),159.54166666666669
Miraguai (Rio Grande do Sul),159.41666666666669
Salinopolis (Para),159.41666666666666
Pedrao (Bahia),159.375
Santa Cruz de Salinas (Minas Gerais),159.25
Riacho Frio (Piaui),159.25
Alegrete do Piaui (Piaui),159.16666666666669
Itagi (Bahia),159.08333333333331
Faxinal do Soturno (Rio Grande do Sul),158.95833333333331
Agua Fria de Goias (Goias),158.91666666666666
Piquet Carneiro (Ceara),158.91666666666666
Chorrocho (Bahia),158.875
Santa Leopoldina (Espirito Santo),158.83333333333331
Alagoinhas (Bahia),158.79166666666669
Iranduba (Amazonas),158.79166666666666
Pugmil (Tocantins),158.70833333333334
Casa Nova (Bahia),158.70833333333331
Guaranta do Norte (Mato Grosso),158.66666666666669
Quixeramobim (Ceara),158.54166666666669
Quixada (Ceara),158.41666666666669
Primavera (Para),158.375
Medina (Minas Gerais),158.25
Conquista DOeste (Mato Grosso),158.25
Santa Cruz dos Milagres (Piaui),158.20833333333331
Ibaretama (Ceara),158.125
Gaviao (Bahia),158.125
Candeias (Bahia),158.04166666666669
Rio dos Bois (Tocantins),157.91666666666669
Formosa do Rio Preto (Bahia),157.83333333333331
Terra Nova (Bahia),157.83333333333331
Sao Sebastiao do Passe (Bahia),157.75
Conceicao do Jacuipe (Bahia),157.625
Pontal do Parana (Parana),157.54166666666666
Santanopolis (Bahia),157.41666666666669
Alexania (Goias),157.33333333333331
Teodoro Sampaio (Bahia),157.25
Bocaina (Piaui),157.20833333333334
Amargosa (Bahia),157.0
Senador Pompeu (Ceara),157.0
Abaetetuba (Para),156.95833333333331
Sigefredo Pacheco (Piaui),156.875
Agua Fria (Bahia),156.83333333333331
Orleans (Santa Catarina),156.79166666666669
Inhambupe (Bahia),156.75
Santa Carmem (Mato Grosso),156.70833333333331
Candiba (Bahia),156.66666666666669
Pinheiros (Espirito Santo),156.5
Apuiares (Ceara),156.5
Urussanga (Santa Catarina),156.5
Lauro Muller (Santa Catarina),156.375
Brunopolis (Santa Catarina),156.33333333333334
Nova Rosalandia (Tocantins),156.20833333333331
Arapora (Minas Gerais),156.20833333333331
Itaguari (Goias),156.08333333333331
Salvador das Missoes (Rio Grande do Sul),156.0
Senador Jose Bento (Minas Gerais),156.0
Vila Langaro (Rio Grande do Sul),155.95833333333334
Macae (Rio de Janeiro),155.91666666666669
Sao Bonifacio (Santa Catarina),155.875
Nova Alvorada (Rio Grande do Sul),155.875
Ipira (Bahia),155.79166666666666
Rancho Queimado (Santa Catarina),155.70833333333334
Toropi (Rio Grande do Sul),155.625
Nova Europa (Sao Paulo),155.54166666666666
Santa Barbara (Bahia),155.41666666666669
Catarina (Ceara),155.33333333333331
Agrolandia (Santa Catarina),155.25
Jussari (Bahia),155.25
Irara (Bahia),155.25
Manacapuru (Amazonas),155.20833333333331
Pilar de Goias (Goias),155.125
Paranagua (Parana),155.04166666666669
Caroebe (Roraima),155.04166666666666
Varzedo (Bahia),154.75
Mirim Doce (Santa Catarina),154.70833333333331
Barreiras do Piaui (Piaui),154.66666666666669
Itabi (Sergipe),154.625
Aratuipe (Bahia),154.625
Amparo do Sao Francisco (Sergipe),154.625
Canhoba (Sergipe),154.625
Nossa Senhora de Lourdes (Sergipe),154.625
Santa Rita do Trivelato (Mato Grosso),154.625
Conceicao do Almeida (Bahia),154.625
Amelia Rodrigues (Bahia),154.58333333333331
Aguas Lindas de Goias (Goias),154.58333333333331
Itacurubi (Rio Grande do Sul),154.5
Dilermando de Aguiar (Rio Grande do Sul),154.5
Sao Miguel das Matas (Bahia),154.45833333333331
Gararu (Sergipe),154.41666666666669
Pintadas (Bahia),154.41666666666669
Linhares (Espirito Santo),154.41666666666666
Piraquara (Parana),154.33333333333331
Riachao do Jacuipe (Bahia),154.16666666666669
Tucunduva (Rio Grande do Sul),154.16666666666666
Planalto da Serra (Mato Grosso),154.125
Porto Esperidiao (Mato Grosso),154.125
Severiano de Almeida (Rio Grande do Sul),154.04166666666669
Cristal (Rio Grande do Sul),153.91666666666666
Guarinos (Goias),153.875
Cerro Branco (Rio Grande do Sul),153.79166666666669
Piracuruca (Piaui),153.79166666666666
Fundao (Espirito Santo),153.66666666666669
Mombaca (Ceara),153.5
Mato Verde (Minas Gerais),153.5
Milha (Ceara),153.45833333333331
Cachoeira de Pajeu (Minas Gerais),153.33333333333334
Rio do Prado (Minas Gerais),153.33333333333331
Barrocas (Bahia),153.29166666666669
Vera (Mato Grosso),153.29166666666669
Juscimeira (Mato Grosso),153.25
Teofilandia (Bahia),153.20833333333334
Santo Amaro da Imperatriz (Santa Catarina),153.16666666666669
Rio Preto (Minas Gerais),153.04166666666669
Nepomuceno (Minas Gerais),153.0
Aguas Mornas (Santa Catarina),152.95833333333334
Benedito Novo (Santa Catarina),152.95833333333331
Arroio do Tigre (Rio Grande do Sul),152.91666666666669
Senador Jose Porfirio (Para),152.83333333333334
Simplicio Mendes (Piaui),152.79166666666666
Itaara (Rio Grande do Sul),152.66666666666666
Ipiau (Bahia),152.625
Olaria (Minas Gerais),152.625
Sao Luiz (Roraima),152.54166666666666
Nossa Senhora do Socorro (Sergipe),152.5
Itaubal (Amapa),152.45833333333334
Rodeio (Santa Catarina),152.375
Pouso Alegre (Minas Gerais),152.29166666666669
Candelaria (Rio Grande do Sul),152.16666666666666
Itaberaba (Bahia),152.08333333333331
Sao Domingos do Sul (Rio Grande do Sul),152.04166666666669
Unistalda (Rio Grande do Sul),152.04166666666666
Lafaiete Coutinho (Bahia),152.0
Novo Cabrais (Rio Grande do Sul),151.95833333333331
Palmares do Sul (Rio Grande do Sul),151.91666666666666
Souto Soares (Bahia),151.83333333333334
Iracema (Roraima),151.83333333333331
Mucajai (Roraima),151.83333333333331
Pedra Branca (Ceara),151.79166666666669
Coqueiral (Minas Gerais),151.70833333333334
Sao Francisco de Assis (Rio Grande do Sul),151.70833333333331
Castelo do Piaui (Piaui),151.625
Campinas do Sul (Rio Grande do Sul),151.58333333333334
Angelina (Santa Catarina),151.375
Umburanas (Bahia),151.29166666666666
Jaiba (Minas Gerais),151.29166666666666
Lagoa de Sao Francisco (Piaui),151.25
Andorinha (Bahia),151.16666666666666
Peritiba (Santa Catarina),151.16666666666666
Terra Santa (Para),151.08333333333334
Serrinha (Bahia),151.04166666666669
Biritinga (Bahia),151.04166666666669
Itapaje (Ceara),151.0
Ichu (Bahia),150.95833333333334
Xinguara (Para),150.875
Tupiratins (Tocantins),150.83333333333334
Rafael Jambeiro (Bahia),150.83333333333331
Tapiramuta (Bahia),150.79166666666669
Campo Grande (Alagoas),150.79166666666669
Rio Novo do Sul (Espirito Santo),150.58333333333334
Anchieta (Espirito Santo),150.58333333333334
Canavieiras (Bahia),150.5
Vargem (Santa Catarina),150.41666666666669
